ASV	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength	CustomDB_Taxon	CustomDB_Confidence
80656d9a953b600388a8d5b3284216b9	NR_125332	900006	1.2599999999999999e-76	271.0	100.0	100	150	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_111007	Saccharomyces_cerevisiae	0.1	22.9	74.359	51	39	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Candida; s__Candida_albicans	100.0
82a2523cca06ea4da6692908c23a4d60	NR_130691	900007	8.609999999999999e-05	34.6	83.87100000000002	52	31	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_130667	Cutaneotrichosporon_dermatis	0.54	22.0	92.857	31	14	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Nakaseomyces; s__Nakaseomyces_glabratus	83.87100000000002
8399a27795b0fabe060cc35c9f316118	NR_171785	900002	0.001	31.0	75.472	46	53	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130691	Nakaseomyces_glabratus	1.6	20.2	80.0	39	25	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	75.472
84b9d21cc143333232f36f500ea60299	NR_130667	900010	0.00027400000000000005	32.8	75.0	47	60	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.14	23.8	93.333	28	15	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	75.0
86033a0f68bf17feb67d641dd08a5e3b	NR_130667	900010	0.013	26.5	100.0	44	14	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.045	24.7	82.609	42	23	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
88bfe70998cfd35a12a909620792688a	NR_077145	900004	1.2099999999999994e-83	295.0	100.0	100	163	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	1.1299999999999994e-77	275.0	97.561	100	164	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	100.0
89213e5d64cafbad1947e54bdb84a3d6	NR_130667	900010	8.14e-05	33.7	92.0	43	25	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.012	26.5	83.333	43	24	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	92.0
8b51ec7a91f7832c1606fd6ce117a808	NR_130667	900010	0.043	24.7	88.889	33	18	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.043	24.7	78.571	40	28	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	88.889
8e98c860323a68e9904cf3320be00300	NR_111007	900009	0.036000000000000004	24.7	100.0	55	13	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_171785	Cryptococcus_neoformans	0.12	22.9	100.0	48	12	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	100.0
8e9957d6ceecc6150dc312ec6ef1b716	NR_171785	900002	0.001	30.1	84.615	40	26	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.011	27.4	78.125	56	32	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	84.615
90a30f03ca37989d3320d5abf225636d	NR_077145	900004	0.031	25.6	78.788	48	33	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	0.031	24.7	100.0	56	13	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	78.788
91026d5ecd0fdcfb7b364d2d0871d36d	NR_171785	900002	0.012	27.4	69.23100000000001	58	65	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.5	22.0	92.857	44	14	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	69.23100000000001
915c63e977ee6d732c5eb8192795f959	NR_111007	900009	3.1899999999999986e-118	411.0	99.569	100	232	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	1.55e-52	193.0	90.845	86	142	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	99.569
91ed5a72b201f13a385a89abeee5e191	NR_077145	900004	1.51e-31	123.0	82.258	90	124	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	2.740000000000001e-28	112.0	80.8	85	125	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	82.258
921f876dd61c8fdd639a56fbb16d7b6c	NR_121481	900001	0.009000000000000001	26.5	84.615	35	26	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.009000000000000001	26.5	84.615	34	26	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	84.615
94530c8fa842d70b5abe7c813790b5b2	NR_111007	900009	5.27e-21	88.7	83.90799999999999	64	87	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	4.94e-15	68.9	85.484	55	62	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	83.90799999999999
955540425e10bfa281031158fb849591	NR_130667	900010	0.0008990000000000002	30.1	87.5	42	32	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_111007	Saccharomyces_cerevisiae	0.47	22.0	92.857	35	14	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	87.5
98668f2433cc3fdfcf3c34e11d1ba521	NR_144900	900003	0.029	24.7	88.889	47	18	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	NR_077145	Penicillium_chrysogenum	0.1	23.8	81.48100000000002	55	27	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Arthrodermataceae; g__Trichophyton; s__Trichophyton_interdigitale	88.889
98906e38db8e05a595f3c0efb3021003	NR_077145	900004	3.4e-65	234.0	92.638	100	163	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	5.749999999999998e-56	204.0	89.375	98	160	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	92.638
99d42c21ca1a753040983bdb71b468f8	NR_111007	900009	7.36e-19	81.5	89.39399999999998	63	66	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	1.62e-14	66.2	84.05799999999998	63	69	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	89.39399999999998
9bfc8e9697969f1165a87662c168f423	NR_171785	900002	0.49	21.1	100.0	46	11	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_171785	Cryptococcus_neoformans	0.49	21.1	80.952	46	21	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	100.0
9e0921e5bbd7ecf4d47f5134c8ca0d2a	NR_077145	900004	0.000725	31.0	88.462	35	26	True	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	0.000725	31.0	88.462	35	26	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	88.462
9e9aed34ec9b46ddf8b4be25bd081d10	NR_077145	900004	0.59	19.3	100.0	58	10	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_077145	Penicillium_chrysogenum	2.0	18.4	91.667	58	12	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	100.0
9f3cfc4c1a3fbf21503b961819b2fcbf	NR_171785	900002	0.041	25.6	70.968	56	62	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.14	22.9	81.818	47	22	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	70.968
a8471a97a89292ee71b9e346420d69e1	NR_121481	900001	0.003	28.3	85.185	48	27	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.003	28.3	85.185	35	27	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	85.185
aa449544b742da7c9fbfa39c0d3849fe	NR_171785	900002	0.48	21.1	100.0	51	11	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_171785	Cryptococcus_neoformans	0.48	21.1	100.0	51	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	100.0
aad545465f7a3c7d608c87b57b176a31	NR_130667	900010	0.000868	30.1	85.185	36	27	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130691	Nakaseomyces_glabratus	0.45	22.0	84.211	40	19	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	85.185
abc7679572c0b1ba3de8661e079cb062	NR_130667	900010	7.739999999999997e-61	220.0	92.715	92	151	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	1.5e-06	39.2	73.846	55	65	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	92.715
ad5b23f99209f0b603e0c87d6cd42113	NR_130667	900010	0.011	26.5	78.788	35	33	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	0.038	24.7	100.0	35	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	78.788
ad90f737406d7ec92b3e444e41d6ab49	NR_171785	900002	0.003	29.2	72.727	46	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	1.8	20.2	92.308	42	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	72.727
ae02184daf687a68ede894e742c6be8e	NR_130667	900010	0.000868	30.1	85.185	37	27	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	0.13	22.9	100.0	37	12	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	85.185
af27df91c11b097ab5c3f306fe0f535d	NR_171785	900002	0.003	29.2	72.727	46	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	1.8	20.2	92.308	41	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	72.727
b2c6907b3db766724d2335436d7e33f4	NR_130667	900010	0.011	27.4	78.125	56	32	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.011	26.5	83.333	37	24	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	78.125
b4d73ceb6dbaecaf84dd2dcf34566fbc	NR_171785	900002	0.043	24.7	88.889	42	18	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.15	22.9	100.0	34	12	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	88.889
b505a782b64eae6f885a9098ba8df509	NR_130667	900010	0.15	23.8	78.788	47	33	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.15	22.9	88.235	40	17	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	78.788
b51e89e740a3b7d99fc2112e7b30bc00	NR_130690	900005	0.52	21.1	100.0	42	11	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_171785	Cryptococcus_neoformans	1.8	20.2	92.308	33	13	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_keratoplasticum	100.0
b5d734bb65d33dbb443d7b92850825f8	NR_130691	900007	1.0999999999999993e-117	409.0	99.563	100	229	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_111007	Saccharomyces_cerevisiae	5.72e-20	84.2	86.486	47	74	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Nakaseomyces; s__Nakaseomyces_glabratus	99.563
b8a24610670d3ac10f0d3befe6902222	NR_130667	900010	0.04	25.6	93.75	52	16	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.04	24.7	82.609	51	23	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	93.75
b8b6019de3c607356ff1d4846d98a8df	NR_077145	900004	4.5399999999999995e-45	167.0	87.586	94	145	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	4.5399999999999995e-45	167.0	83.14	100	172	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	87.586
b930655cdbda2d0f0758d5276c15600d	NR_077145	900004	1.4899999999999991e-63	229.0	92.5	97	160	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	2.22e-61	221.0	92.903	98	155	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	92.5
ba6f84c5a6c850e7dd2ac7ac28facbd6	NR_171785	900002	0.049	24.7	82.609	33	23	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.17	22.9	100.0	34	12	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	82.609
bb441be8bdf01e38ec90a625715d3f96	NR_130667	900010	0.001	30.1	86.20700000000002	52	29	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.003	28.3	80.0	39	30	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	86.20700000000002
bd796f04c04028b86ca7ece20df3e735	NR_171785	900002	0.039	25.6	77.419	34	31	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_171785	Cryptococcus_neoformans	0.48	21.1	100.0	34	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	77.419
c0be5a766a77d1b40339c3847e707d78	NR_130667	900010	0.0008990000000000002	30.1	87.5	40	32	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_125332	Candida_albicans	1.6	19.3	100.0	38	10	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	87.5
c335aefb046c3a1f098bc46b7be0bff8	NR_171785	900002	0.003	29.2	72.727	46	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	1.8	20.2	92.308	41	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	72.727
c3b3863baf308516d9bae664ff9843c6	NR_130690	900005	0.009000000000000001	26.5	89.47399999999998	45	19	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_130690	Fusarium_keratoplasticum	0.03	25.6	85.714	45	21	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_keratoplasticum	89.47399999999998
c4882dc60b49c95b93e46ef6e32dfc12	NR_121481	900001	0.1	22.9	90.476	54	21	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.1	22.9	90.476	34	21	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	90.476
c5fc3fd35912da93c85f5c96bd65b76d	NR_121481	900001	0.0006940000000000001	30.1	69.149	81	94	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.002	28.3	85.185	49	27	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	69.149
c89bc141df239be15bf707bdd443fa11	NR_121481	900001	0.38	21.1	100.0	58	11	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.38	21.1	100.0	47	11	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	100.0
ca7267bef65439e30d72c01f2ab17865	NR_130667	900010	0.00028700000000000004	32.8	84.375	64	32	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130691	Nakaseomyces_glabratus	0.15	22.9	100.0	42	12	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	84.375
cb2c0e20773df56a36e2a0f9eabe0e2d	NR_077145	900004	0.029	24.7	82.609	47	23	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_130690	Fusarium_keratoplasticum	0.36	21.1	88.889	43	18	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	82.609
cc6d7b7ac9f42ac1add61a4e92cca4d0	NR_171785	900002	0.49	21.1	100.0	41	11	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.49	21.1	85.0	50	20	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	100.0
cdd244abd5bf539f9d30cb7b2907eaa7	NR_121481	900001	0.0006889999999999999	31.0	88.462	47	26	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.0006889999999999999	31.0	88.462	46	26	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	88.462
ce09f92e8ab71b4062be2fcbf797fc29	NR_130690	900005	0.032	25.6	93.75	50	16	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_121481	Aspergillus_fumigatus	0.032	25.6	82.759	49	29	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_keratoplasticum	93.75
cf51d4a65c9fa59fbf840dc7445265d5	NR_130667	900010	0.0008990000000000002	30.1	92.0	43	25	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_111007	Saccharomyces_cerevisiae	0.47	22.0	92.857	35	14	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	92.0
cf9ccf0ca27f56fd87e0d496ea54b7a2	NR_171785	900002	1.9399999999999996e-94	332.0	99.462	100	186	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	3.2900000000000004e-28	111.0	82.609	73	115	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	99.462
d00e6d83defe1a30a8b325b1610196d3	NR_130667	900010	0.000265	31.9	83.87100000000002	59	31	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.001	31.0	87.5	46	24	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	83.87100000000002
